Month,spot,ln(spot),GDP,ln(GDP),CPI,ln(CPI),M3,ln(M3),BoT,diff(rate)
Sep-17,0.4547,-0.788117418,54.23277146,3.993285365,0.902920922,-0.102120302,56.68744066,4.037552681,-3.246421724,-2.004
Oct-17,0.4555,-0.786359562,52.86491346,3.967739857,0.902111127,-0.103017566,56.29665722,4.030635159,-0.937440704,-1.895
Nov-17,0.4519,-0.794294363,54.18118728,3.99233375,0.902422289,-0.102672699,55.91989441,4.02392021,-0.279049421,-2.085
Dec-17,0.4423,-0.815766894,56.74255489,4.038524456,0.903537796,-0.101437337,54.62987986,4.000580983,-0.780108934,-2.122
Jan-18,0.4725,-0.749717532,58.20676581,4.064001599,0.899627355,-0.105774651,54.99676699,4.007274401,2.598854012,-2.209
Feb-18,0.4847,-0.724225136,56.46143343,4.033557811,0.893280778,-0.112854327,54.29650799,3.994459915,0.047520732,-2.602
Mar-18,0.4957,-0.701784374,53.85001087,3.986202605,0.885123742,-0.122027822,53.63465724,3.982195449,-2.782007968,-2.911
Apr-18,0.4765,-0.741287556,52.15295899,3.95418092,0.880373577,-0.127408942,53.72579244,3.983893192,-1.460550651,-3.343
May-18,0.4838,-0.726083681,52.90039023,3.968410716,0.881381221,-0.126265033,53.02221964,3.970711064,1.29443696,-3.329
Jun-18,0.4844,-0.724844267,54.80051435,4.00369958,0.87667204,-0.131622313,53.21326151,3.974307642,-1.782094945,-3.278
Jul-18,0.4796,-0.734802856,55.54017901,4.017106705,0.873638573,-0.135088521,53.06259224,3.971472202,0.492562528,-3.206
Aug-18,0.4815,-0.730849048,53.54663778,3.980553008,0.87513748,-0.133374285,52.90554319,3.96850812,1.083308427,-3.148
Sep-18,0.4785,-0.737099068,50.77995851,3.927501759,0.872257877,-0.136670168,53.01454329,3.970566278,-0.26835095,-3.299
Oct-18,0.474,-0.746547957,49.52706175,3.902519222,0.871886237,-0.137096326,53.12886037,3.97272029,0.899002322,-4.728
Nov-18,0.463,-0.770028225,50.86418433,3.929159028,0.866443197,-0.143358727,52.6890223,3.964407128,1.578280572,-5.131
Dec-18,0.4751,-0.744229971,53.41589416,3.978108345,0.865316747,-0.144659658,51.15591974,3.934878219,-0.11627715,-5.306
Jan-19,0.4806,-0.732719956,54.94592415,4.006349504,0.863843867,-0.146363236,52.15041577,3.954132154,2.899965882,-5.414
Feb-19,0.4686,-0.758005753,53.38496727,3.977529195,0.861643925,-0.148913174,51.77182012,3.946845988,-1.046438155,-5.545
Mar-19,0.4771,-0.740029166,50.95390937,3.930921486,0.85945516,-0.151456626,51.62951747,3.944093553,-1.349457478,-5.704
Apr-19,0.4668,-0.761854379,49.39870592,3.899924228,0.85913144,-0.151833354,51.22952079,3.936315944,-0.135088342,-5.556
May-19,0.4768,-0.740658163,50.18911616,3.915798194,0.857683872,-0.153519695,51.08907603,3.933570698,2.301604929,-5.26
Jun-19,0.4765,-0.741287556,52.02653359,3.95175385,0.8538106,-0.158045889,50.70864608,3.92609643,-1.941138238,-4.547
Jul-19,0.4698,-0.755448207,52.61714283,3.963041976,0.851663549,-0.160563725,50.57816549,3.923519971,0.60659127,-3.777
Aug-19,0.4915,-0.710293339,50.41681448,3.92032474,0.851942055,-0.160236765,50.6577423,3.925092078,0.44069317,-3.317
Sep-19,0.482,-0.729811165,47.35285604,3.857627136,0.850658453,-0.161744579,50.11543599,3.914329064,0.329429287,-3.084
Oct-19,0.4689,-0.757365753,45.66886082,3.821416683,0.851076635,-0.161253101,49.81987853,3.908414072,-0.027184345,-2.986
Nov-19,0.4639,-0.768086267,46.4984171,3.839418271,0.849096357,-0.163582605,48.9423906,3.890643904,0.21053844,-3.15
Dec-19,0.4629,-0.770244231,49.49422418,3.90185598,0.846287105,-0.16689661,46.75810074,3.844987519,0.467487415,-3.171
