Month,spot,ln(spot),GDP,ln(GDP),CPI,ln(CPI),M3,ln(M3),BoT,diff(rate)
Jul-18,53.263,3.975241906,216.5389297,5.377770345,0.91883943,-0.084643894,64.93211009,4.173342264,18.4671035,-1.127
Aug-18,53.434,3.978447247,209.1511167,5.343057037,0.916298516,-0.087413077,64.82968037,4.171763529,20.78415858,-1.049
Sep-18,54.251,3.993621425,198.4121518,5.290346442,0.913686014,-0.090268296,64.96986301,4.173923516,18.94527137,-1.109
Oct-18,53.606,3.981661002,193.4918439,5.265235361,0.911391945,-0.092782238,65.00365297,4.174443468,17.20799861,-2.408
Nov-18,52.608,3.962868199,198.7610013,5.292103104,0.907756586,-0.096779014,64.50180995,4.166693285,18.11604664,-2.621
Dec-18,52.724,3.96507076,208.8730212,5.341726513,0.909558296,-0.094796187,63.04342105,4.143823712,18.95623961,-2.666
Jan-19,52.352,3.957990141,215.0937814,5.371074126,0.909121131,-0.095276936,64.47901786,4.166339866,16.95187307,-2.854
Feb-19,52.006,3.951359097,209.2763058,5.343655416,0.909285907,-0.095095706,64.09823009,4.160416752,26.2797149,-3.085
Mar-19,52.782,3.966170223,199.9904605,5.298269668,0.909730961,-0.094606371,64.02422907,4.159261591,21.99550366,-3.274
Apr-19,52.106,3.953280105,194.0691197,5.268214383,0.909238251,-0.095148116,63.61965066,4.152922395,19.387923,-3.136
May-19,52.257,3.956173853,197.281666,5.284632484,0.909021283,-0.095386771,63.77565217,4.15537149,20.94233801,-2.869
Jun-19,51.358,3.938820718,204.9095044,5.32256844,0.907426759,-0.097142423,63.73706897,4.154766324,28.1825648,-2.296
Jul-19,51.013,3.932080502,208.3716306,5.339323171,0.906035175,-0.098677149,63.76781116,4.155248536,20.11301829,-1.606
Aug-19,52.339,3.957741791,201.7398948,5.306979218,0.906285112,-0.09840133,64.09957082,4.160437668,24.54612904,-1.266
Sep-19,52.042,3.952051085,191.6479524,5.255660108,0.906217658,-0.098475761,63.6720339,4.153745438,20.93931521,-1.063
Oct-19,51.033,3.932472482,186.1535777,5.22657202,0.905859645,-0.098870902,63.66848739,4.153689737,18.76461846,-1.115
Nov-19,50.798,3.927856984,189.4628017,5.244192708,0.904094065,-0.10082187,62.76255144,4.139358581,17.7817455,-1.398
Dec-19,50.744,3.926793384,200.41006,5.300365567,0.901736556,-0.103432868,60.10117647,4.096029417,23.36126545,-1.432
